timestamp,esp_current,esp_voltage,esp_rpm,plc_motor_temp,env_temp_c,env_humidity,overall_health_score,electrical_health,thermal_health,mechanical_health,power_consumption,relay1_status,relay2_status,relay3_status,is_fault
2025-08-24T11:23:28.272763,4.04,24.3,2726,24.9,29.2,47.3,90.0,76.1,70.8,88.4,0.098,ON,OFF,OFF,False
2025-08-24T11:28:28.272763,3.39,23.5,2809,21.9,25.8,52.7,89.4,88.6,80.3,92.6,0.08,OFF,OFF,OFF,False
2025-08-24T11:33:28.272763,10.61,20.9,2068,60.3,23.9,43.0,40.7,81.9,90.0,81.5,0.222,ON,ON,ON,True
2025-08-24T11:38:28.272763,2.78,23.2,2792,17.8,29.9,63.4,88.7,92.5,86.0,76.1,0.064,OFF,OFF,OFF,False
2025-08-24T11:43:28.272763,3.64,23.7,2732,19.9,20.9,39.1,93.2,71.2,76.0,77.1,0.086,OFF,OFF,OFF,False
2025-08-24T11:48:28.272763,4.77,24.8,2763,25.9,21.5,36.6,93.7,84.1,75.3,94.0,0.118,ON,OFF,OFF,False
2025-08-24T11:53:28.272763,2.08,23.9,2659,14.9,25.7,62.4,89.1,72.0,66.3,89.2,0.05,OFF,OFF,OFF,False
2025-08-24T11:58:28.272763,4.17,24.9,2833,25.2,20.3,46.3,85.3,85.7,78.9,84.4,0.104,ON,OFF,OFF,False
2025-08-24T12:03:28.272763,2.94,24.2,2781,22.5,20.0,30.7,93.4,75.7,79.5,83.2,0.071,OFF,OFF,OFF,False
2025-08-24T12:08:28.272763,2.75,23.1,2746,18.1,25.6,69.7,89.0,71.6,69.1,90.5,0.064,OFF,OFF,OFF,False
2025-08-24T12:13:28.272763,2.82,24.4,2752,20.8,20.5,42.9,82.3,84.8,78.1,94.0,0.069,OFF,OFF,OFF,False
2025-08-24T12:18:28.272763,4.6,23.0,2695,23.1,29.2,51.8,80.1,92.5,84.6,90.1,0.106,ON,OFF,OFF,False
2025-08-24T12:23:28.272763,2.81,23.9,2757,19.7,20.2,39.5,91.6,76.1,87.0,91.4,0.067,OFF,OFF,OFF,False
2025-08-24T12:28:28.272763,4.29,24.6,2705,24.6,24.1,65.6,87.5,72.9,73.5,86.1,0.105,ON,OFF,OFF,False
2025-08-24T12:33:28.272763,2.89,24.5,2712,22.2,27.2,30.7,94.5,94.8,79.6,79.0,0.071,OFF,OFF,OFF,False
2025-08-24T12:38:28.272763,3.15,23.5,2673,23.6,23.0,35.0,77.0,86.3,83.0,89.0,0.074,OFF,OFF,OFF,False
2025-08-24T12:43:28.272763,4.69,24.0,2850,23.7,28.3,38.9,83.0,80.9,73.8,76.6,0.112,ON,OFF,OFF,False
2025-08-24T12:48:28.272763,2.74,24.0,2778,18.5,27.0,55.1,94.2,72.4,65.1,89.4,0.066,OFF,OFF,OFF,False
2025-08-24T12:53:28.272763,3.44,24.7,2725,18.3,29.9,67.7,91.7,92.6,71.8,80.4,0.085,OFF,OFF,OFF,False
2025-08-24T12:58:28.272763,4.27,24.6,2789,20.7,29.2,34.8,87.0,74.9,75.8,81.6,0.105,ON,OFF,OFF,False
2025-08-24T13:03:28.272763,1.84,23.6,2823,13.8,27.7,37.9,76.7,93.1,67.7,79.7,0.043,OFF,OFF,OFF,False
2025-08-24T13:08:28.272763,1.72,24.8,2803,13.3,25.3,37.8,75.1,77.2,69.7,75.8,0.043,OFF,OFF,OFF,False
2025-08-24T13:13:28.272763,2.55,23.4,2771,21.1,23.1,43.1,94.3,72.9,83.4,85.7,0.06,OFF,OFF,OFF,False
2025-08-24T13:18:28.272763,2.73,24.4,2832,20.0,20.6,31.4,77.2,78.2,75.8,94.3,0.067,OFF,OFF,OFF,False
2025-08-24T13:23:28.272763,2.87,24.5,2843,20.4,29.3,60.7,77.5,91.3,88.8,83.9,0.07,OFF,OFF,OFF,False
2025-08-24T13:28:28.272763,2.75,23.4,2807,19.8,28.7,64.0,88.8,74.1,65.1,79.4,0.064,OFF,OFF,OFF,False
2025-08-24T13:33:28.272763,3.67,24.8,2810,24.7,25.2,35.7,89.2,78.1,89.4,88.9,0.091,OFF,OFF,OFF,False
2025-08-24T13:38:28.272763,2.36,24.9,2679,11.5,21.5,55.8,75.4,94.8,88.9,85.9,0.059,OFF,OFF,OFF,False
2025-08-24T13:43:28.272763,2.41,23.6,2695,18.2,25.4,61.7,85.6,70.8,89.0,93.7,0.057,OFF,OFF,OFF,False
2025-08-24T13:48:28.272763,4.4,24.4,2721,29.7,25.2,37.3,78.2,70.2,77.0,83.8,0.107,ON,OFF,OFF,False
2025-08-24T13:53:28.272763,2.84,24.2,2692,25.2,27.4,48.5,79.2,91.3,72.6,86.3,0.069,OFF,OFF,OFF,False
2025-08-24T13:58:28.272763,1.8,23.9,2798,15.9,26.7,38.4,92.6,74.0,83.0,89.7,0.043,OFF,OFF,OFF,False
2025-08-24T14:03:28.272763,4.25,23.5,2806,24.9,26.7,64.7,89.7,80.5,70.2,77.7,0.1,ON,OFF,OFF,False
2025-08-24T14:08:28.272763,3.13,23.9,2816,24.9,22.7,56.6,94.5,71.7,68.0,76.7,0.075,OFF,OFF,OFF,False
2025-08-24T14:13:28.272763,2.67,23.9,2743,24.0,24.5,42.2,82.8,85.1,87.5,77.3,0.064,OFF,OFF,OFF,False
2025-08-24T14:18:28.272763,1.83,23.7,2683,12.8,21.1,46.5,80.7,90.3,76.8,94.3,0.043,OFF,OFF,OFF,False
2025-08-24T14:23:28.272763,3.68,23.6,2757,25.0,25.6,33.7,77.5,90.6,72.5,86.9,0.087,OFF,OFF,OFF,False
2025-08-24T14:28:28.272763,4.55,23.7,2850,25.6,26.9,40.7,85.3,75.2,77.3,83.6,0.108,ON,OFF,OFF,False
2025-08-24T14:33:28.272763,3.86,24.8,2776,33.5,27.8,53.7,82.9,94.0,89.8,91.0,0.096,OFF,OFF,OFF,False
2025-08-24T14:38:28.272763,10.4,18.5,2031,74.4,23.7,63.9,39.5,73.9,73.3,91.3,0.192,ON,ON,ON,True
2025-08-24T14:43:28.272763,1.82,24.9,2796,13.2,20.3,36.6,94.4,76.1,72.5,86.6,0.045,OFF,OFF,OFF,False
2025-08-24T14:48:28.272763,2.01,24.2,2752,12.8,28.3,32.5,94.9,82.0,67.4,91.2,0.049,OFF,OFF,OFF,False
2025-08-24T14:53:28.272763,2.15,23.9,2809,19.1,27.1,30.1,93.7,94.3,84.2,78.6,0.051,OFF,OFF,OFF,False
2025-08-24T14:58:28.272763,1.82,23.3,2655,12.6,29.6,51.4,87.6,77.6,78.6,80.1,0.042,OFF,OFF,OFF,False
2025-08-24T15:03:28.272763,3.66,23.1,2663,24.6,27.4,64.7,81.3,79.0,89.3,87.8,0.084,OFF,OFF,OFF,False
2025-08-24T15:08:28.272763,2.09,23.4,2677,14.9,25.4,57.3,94.3,85.7,88.2,83.7,0.049,OFF,OFF,OFF,False
2025-08-24T15:13:28.272763,2.61,24.9,2763,14.4,24.1,63.6,80.5,77.6,85.2,81.9,0.065,OFF,OFF,OFF,False
2025-08-24T15:18:28.272763,2.13,24.1,2667,13.7,22.9,49.9,87.4,82.5,81.6,90.0,0.051,OFF,OFF,OFF,False
2025-08-24T15:23:28.272763,3.27,24.9,2670,29.1,25.8,33.2,84.9,72.8,75.0,77.1,0.081,OFF,OFF,OFF,False
2025-08-24T15:28:28.272763,3.77,24.1,2673,20.6,21.1,31.0,86.1,91.1,79.6,81.2,0.091,OFF,OFF,OFF,False
2025-08-24T15:33:28.272763,4.3,23.4,2796,30.0,25.1,36.4,92.9,75.5,67.9,93.8,0.101,ON,OFF,OFF,False
2025-08-24T15:38:28.272763,4.53,24.7,2783,30.1,26.7,30.1,84.3,79.0,87.1,86.3,0.112,ON,OFF,OFF,False
2025-08-24T15:43:28.272763,4.21,24.2,2793,24.2,29.5,55.8,86.7,76.6,66.7,76.2,0.102,ON,OFF,OFF,False
2025-08-24T15:48:28.272763,4.74,23.0,2729,27.4,28.4,31.4,83.5,78.2,77.7,93.6,0.109,ON,OFF,OFF,False
2025-08-24T15:53:28.272763,3.12,24.6,2774,24.4,22.1,31.7,77.1,78.2,71.8,82.0,0.077,OFF,OFF,OFF,False
2025-08-24T15:58:28.272763,3.44,25.0,2664,17.5,23.8,56.3,80.0,91.6,67.3,84.2,0.086,OFF,OFF,OFF,False
2025-08-24T16:03:28.272763,9.12,20.3,2069,64.2,26.9,64.8,38.7,72.1,82.2,84.8,0.185,ON,ON,ON,True
2025-08-24T16:08:28.272763,4.3,24.4,2663,31.2,25.4,53.9,84.7,92.8,81.2,76.7,0.105,ON,OFF,OFF,False
2025-08-24T16:13:28.272763,3.28,24.0,2752,19.0,26.2,31.5,92.1,76.5,77.6,91.0,0.079,OFF,OFF,OFF,False
2025-08-24T16:18:28.272763,10.29,20.5,2104,68.1,29.1,31.6,25.2,86.0,82.9,94.7,0.211,ON,ON,ON,True
2025-08-24T16:23:28.272763,11.36,18.0,2019,77.8,21.9,61.3,38.3,79.7,84.4,94.0,0.205,ON,ON,ON,True
2025-08-24T16:28:28.272763,3.09,23.7,2702,20.1,25.1,33.6,86.7,87.6,90.0,87.8,0.073,OFF,OFF,OFF,False
2025-08-24T16:33:28.272763,1.95,24.7,2749,16.6,25.9,43.3,77.2,71.7,70.0,92.8,0.048,OFF,OFF,OFF,False
2025-08-24T16:38:28.272763,1.88,24.8,2697,18.2,29.6,36.5,86.6,70.8,67.5,79.2,0.047,OFF,OFF,OFF,False
2025-08-24T16:43:28.272763,2.99,24.6,2822,23.1,26.3,69.3,83.3,79.8,66.6,91.3,0.074,OFF,OFF,OFF,False
2025-08-24T16:48:28.272763,3.27,24.3,2838,20.2,25.4,66.8,83.3,85.4,79.7,93.0,0.079,OFF,OFF,OFF,False
2025-08-24T16:53:28.272763,2.81,24.7,2739,16.7,20.9,59.5,79.0,71.0,80.9,75.6,0.07,OFF,OFF,OFF,False
2025-08-24T16:58:28.272763,4.15,25.0,2741,33.2,28.0,32.5,82.6,92.4,73.5,80.2,0.104,ON,OFF,OFF,False
2025-08-24T17:03:28.272763,2.95,24.2,2827,20.7,29.1,44.5,94.6,89.3,65.9,86.5,0.071,OFF,OFF,OFF,False
2025-08-24T17:08:28.272763,2.5,24.1,2849,17.5,22.8,41.0,76.1,70.6,84.0,93.7,0.06,OFF,OFF,OFF,False
2025-08-24T17:13:28.272763,2.41,24.7,2742,16.9,27.6,48.7,92.6,76.2,85.0,78.9,0.06,OFF,OFF,OFF,False
2025-08-24T17:18:28.272763,2.72,24.3,2803,18.0,27.0,60.1,87.4,74.8,76.9,88.9,0.066,OFF,OFF,OFF,False
2025-08-24T17:23:28.272763,2.61,23.2,2683,16.9,29.0,69.8,92.0,75.2,67.2,78.9,0.06,OFF,OFF,OFF,False
2025-08-24T17:28:28.272763,2.79,23.2,2688,23.7,24.5,41.3,78.7,91.8,68.2,92.8,0.065,OFF,OFF,OFF,False
2025-08-24T17:33:28.272763,2.73,24.7,2655,17.2,20.8,33.0,82.7,71.2,87.0,90.9,0.067,OFF,OFF,OFF,False
2025-08-24T17:38:28.272763,2.69,24.0,2720,21.4,29.1,38.4,87.3,87.6,66.3,90.2,0.064,OFF,OFF,OFF,False
2025-08-24T17:43:28.272763,3.7,23.0,2730,31.4,23.9,54.8,90.8,92.2,70.2,75.1,0.085,OFF,OFF,OFF,False
2025-08-24T17:48:28.272763,2.39,23.8,2778,16.3,23.6,54.6,76.8,84.6,69.7,84.0,0.057,OFF,OFF,OFF,False
2025-08-24T17:53:28.272763,3.03,23.5,2650,19.7,21.2,43.3,81.5,79.1,80.8,79.0,0.071,OFF,OFF,OFF,False
2025-08-24T17:58:28.272763,3.55,23.5,2665,30.3,28.5,51.5,75.5,92.9,79.1,79.8,0.083,OFF,OFF,OFF,False
2025-08-24T18:03:28.272763,3.96,24.5,2789,31.4,24.3,58.8,92.8,76.6,87.7,77.0,0.097,OFF,OFF,OFF,False
2025-08-24T18:08:28.272763,4.52,23.8,2708,29.3,28.2,59.0,82.7,93.5,87.6,78.7,0.108,ON,OFF,OFF,False
2025-08-24T18:13:28.272763,10.86,20.6,2499,75.1,30.0,30.9,29.5,72.7,80.0,86.0,0.224,ON,ON,ON,True
2025-08-24T18:18:28.272763,5.01,23.7,2705,28.6,28.3,45.7,75.8,71.3,77.7,92.7,0.119,ON,OFF,OFF,False
2025-08-24T18:23:28.272763,4.52,24.9,2755,30.7,20.4,58.7,91.5,92.2,76.4,93.3,0.112,ON,OFF,OFF,False
2025-08-24T18:28:28.272763,3.4,24.9,2763,23.4,20.9,38.7,84.4,74.0,75.7,84.0,0.085,OFF,OFF,OFF,False
2025-08-24T18:33:28.272763,6.58,23.7,2723,44.3,27.4,69.3,91.8,71.8,74.0,92.3,0.156,ON,OFF,OFF,False
2025-08-24T18:38:28.272763,5.44,23.7,2691,34.9,24.2,62.3,82.4,88.8,80.8,92.5,0.129,ON,OFF,OFF,False
2025-08-24T18:43:28.272763,5.21,23.2,2826,34.6,21.5,55.9,79.8,78.8,67.2,88.7,0.121,ON,OFF,OFF,False
2025-08-24T18:48:28.272763,5.17,24.2,2774,35.6,24.3,51.6,90.8,74.7,68.3,88.7,0.125,ON,OFF,OFF,False
2025-08-24T18:53:28.272763,5.09,23.6,2824,32.8,28.7,32.8,86.0,87.8,73.4,88.9,0.12,ON,OFF,OFF,False
2025-08-24T18:58:28.272763,5.5,23.1,2820,29.8,27.6,55.0,90.4,82.5,83.2,90.3,0.127,ON,OFF,OFF,False
2025-08-24T19:03:28.272763,5.43,23.8,2689,35.4,29.1,66.8,75.8,75.1,65.8,77.6,0.129,ON,OFF,OFF,False
2025-08-24T19:08:28.272763,3.38,23.3,2691,24.7,29.5,39.5,84.7,87.6,87.3,78.3,0.079,OFF,OFF,OFF,False
2025-08-24T19:13:28.272763,4.37,24.3,2734,30.2,28.0,41.5,88.1,80.7,87.5,86.6,0.106,ON,OFF,OFF,False
2025-08-24T19:18:28.272763,3.34,23.2,2723,28.5,23.0,37.5,93.6,85.7,78.8,92.8,0.077,OFF,OFF,OFF,False
2025-08-24T19:23:28.272763,5.07,23.1,2794,31.7,25.3,56.2,83.2,84.9,84.7,78.7,0.117,ON,OFF,OFF,False
2025-08-24T19:28:28.272763,5.22,23.5,2715,37.4,22.0,59.1,89.6,70.5,67.0,83.1,0.122,ON,OFF,OFF,False
2025-08-24T19:33:28.272763,4.25,24.0,2716,35.9,22.9,55.2,82.2,85.4,66.7,90.6,0.102,ON,OFF,OFF,False
2025-08-24T19:38:28.272763,6.35,24.3,2767,43.0,23.6,43.1,95.0,80.4,79.7,82.5,0.155,ON,OFF,OFF,False
2025-08-24T19:43:28.272763,5.96,24.2,2737,32.7,23.9,58.6,89.7,93.6,70.1,91.4,0.145,ON,OFF,OFF,False
2025-08-24T19:48:28.272763,4.29,23.0,2718,37.5,29.1,64.0,87.7,76.2,82.6,93.6,0.099,ON,OFF,OFF,False
2025-08-24T19:53:28.272763,4.77,23.4,2842,25.2,20.5,53.4,82.7,86.9,84.7,90.3,0.111,ON,OFF,OFF,False
2025-08-24T19:58:28.272763,6.07,24.1,2745,35.9,21.2,41.1,85.3,85.3,83.1,83.3,0.146,ON,OFF,OFF,False
2025-08-24T20:03:28.272763,5.73,24.3,2753,33.8,20.2,30.8,75.4,82.9,78.4,87.8,0.139,ON,OFF,OFF,False
2025-08-24T20:08:28.272763,4.31,24.5,2753,25.3,24.4,47.1,76.3,94.0,71.2,85.7,0.106,ON,OFF,OFF,False
2025-08-24T20:13:28.272763,4.41,24.3,2790,31.9,21.5,38.2,83.8,82.5,69.0,75.4,0.107,ON,OFF,OFF,False
2025-08-24T20:18:28.272763,4.02,24.3,2768,32.8,27.9,69.9,91.9,78.1,82.0,85.9,0.098,ON,OFF,OFF,False
2025-08-24T20:23:28.272763,10.92,20.3,2120,75.0,20.8,48.8,45.4,84.8,75.5,88.1,0.222,ON,ON,ON,True
2025-08-24T20:28:28.272763,4.45,24.9,2715,26.3,24.2,48.4,83.9,79.1,83.7,77.6,0.111,ON,OFF,OFF,False
2025-08-24T20:33:28.272763,4.15,24.6,2746,28.3,20.2,39.7,86.5,77.1,74.2,92.8,0.102,ON,OFF,OFF,False
2025-08-24T20:38:28.272763,3.52,24.7,2695,26.6,27.5,34.1,76.8,70.9,70.5,89.1,0.087,OFF,OFF,OFF,False
2025-08-24T20:43:28.272763,5.75,24.9,2814,30.6,21.1,56.4,89.5,90.8,70.0,76.2,0.143,ON,OFF,OFF,False
2025-08-24T20:48:28.272763,5.7,23.9,2660,36.7,27.7,69.9,81.6,83.4,84.3,86.1,0.136,ON,OFF,OFF,False
2025-08-24T20:53:28.272763,4.3,23.7,2680,32.4,23.2,62.4,92.7,71.3,70.6,93.5,0.102,ON,OFF,OFF,False
2025-08-24T20:58:28.272763,4.04,23.9,2722,27.8,27.3,39.1,89.9,79.0,81.5,77.6,0.097,ON,OFF,OFF,False
2025-08-24T21:03:28.272763,5.91,23.9,2691,34.9,20.2,57.0,75.4,91.4,88.0,90.5,0.141,ON,OFF,OFF,False
2025-08-24T21:08:28.272763,4.46,24.9,2822,26.6,25.0,33.5,89.8,72.1,86.4,85.8,0.111,ON,OFF,OFF,False
2025-08-24T21:13:28.272763,5.27,24.1,2839,32.9,21.1,38.1,75.6,88.3,70.1,82.9,0.127,ON,OFF,OFF,False
2025-08-24T21:18:28.272763,5.42,23.1,2827,37.0,26.9,42.4,75.6,71.8,87.7,90.3,0.125,ON,OFF,OFF,False
2025-08-24T21:23:28.272763,5.62,24.2,2762,32.7,20.5,40.4,85.0,75.9,66.4,89.2,0.136,ON,OFF,OFF,False
2025-08-24T21:28:28.272763,4.34,24.1,2814,33.0,25.2,37.7,88.8,92.3,76.8,86.7,0.105,ON,OFF,OFF,False
2025-08-24T21:33:28.272763,4.26,24.8,2765,35.8,21.4,45.1,80.8,76.8,83.3,91.7,0.106,ON,OFF,OFF,False
2025-08-24T21:38:28.272763,3.68,24.1,2803,28.2,28.2,57.2,78.7,78.9,76.4,86.1,0.089,OFF,OFF,OFF,False
2025-08-24T21:43:28.272763,3.34,23.1,2674,28.9,29.2,46.2,79.0,79.3,70.2,76.0,0.077,OFF,OFF,OFF,False
2025-08-24T21:48:28.272763,11.14,20.6,2459,72.0,20.8,39.6,24.3,73.3,88.0,80.4,0.23,ON,ON,ON,True
2025-08-24T21:53:28.272763,5.3,24.8,2706,33.4,28.0,49.0,93.9,86.5,77.9,92.3,0.131,ON,OFF,OFF,False
2025-08-24T21:58:28.272763,3.63,24.4,2746,23.0,25.7,39.3,87.4,85.9,70.8,79.8,0.089,OFF,OFF,OFF,False
2025-08-24T22:03:28.272763,4.86,23.4,2784,27.1,26.7,68.4,89.0,81.0,82.4,75.7,0.114,ON,OFF,OFF,False
2025-08-24T22:08:28.272763,4.56,23.2,2820,43.0,20.6,36.9,82.4,80.8,65.5,93.0,0.106,ON,OFF,OFF,False
2025-08-24T22:13:28.272763,4.48,23.2,2844,26.8,21.9,53.9,85.3,73.2,80.5,94.7,0.104,ON,OFF,OFF,False
2025-08-24T22:18:28.272763,4.98,24.4,2725,33.2,21.0,60.5,78.2,94.6,73.0,90.4,0.122,ON,OFF,OFF,False
2025-08-24T22:23:28.272763,4.5,24.3,2797,32.6,25.7,61.3,88.4,79.7,74.8,85.6,0.109,ON,OFF,OFF,False
2025-08-24T22:28:28.272763,4.37,23.8,2848,27.0,24.5,38.4,76.9,83.9,65.1,92.9,0.104,ON,OFF,OFF,False
2025-08-24T22:33:28.272763,4.58,23.4,2691,32.4,25.9,39.3,83.5,72.9,87.1,83.8,0.107,ON,OFF,OFF,False
2025-08-24T22:38:28.272763,5.6,24.7,2782,32.4,28.0,51.1,93.9,81.1,74.7,77.5,0.138,ON,OFF,OFF,False
2025-08-24T22:43:28.272763,4.32,24.2,2677,31.3,25.8,62.4,81.6,88.5,83.8,80.3,0.105,ON,OFF,OFF,False
2025-08-24T22:48:28.272763,4.8,24.2,2837,26.0,26.7,56.9,92.6,70.0,73.5,93.8,0.116,ON,OFF,OFF,False
2025-08-24T22:53:28.272763,4.38,23.3,2835,33.1,25.0,58.1,85.7,75.4,72.5,77.9,0.102,ON,OFF,OFF,False
2025-08-24T22:58:28.272763,5.94,24.3,2768,34.3,23.3,33.9,80.9,85.3,76.5,88.6,0.144,ON,OFF,OFF,False
2025-08-24T23:03:28.272763,10.98,20.9,2098,61.2,22.6,49.0,48.6,78.5,89.4,82.9,0.23,ON,ON,ON,True
2025-08-24T23:08:28.272763,3.85,23.5,2701,28.0,28.8,65.9,76.8,70.9,71.0,91.3,0.091,OFF,OFF,OFF,False
2025-08-24T23:13:28.272763,3.38,23.5,2652,21.5,23.9,68.8,87.0,94.3,79.7,75.8,0.079,OFF,OFF,OFF,False
2025-08-24T23:18:28.272763,2.68,24.3,2710,21.8,21.9,46.2,89.3,82.0,80.2,75.9,0.065,OFF,OFF,OFF,False
2025-08-24T23:23:28.272763,3.34,24.1,2749,20.7,20.4,47.9,92.0,91.1,65.0,82.5,0.08,OFF,OFF,OFF,False
2025-08-24T23:28:28.272763,2.68,24.3,2705,17.2,27.7,66.2,88.6,75.1,70.8,82.4,0.065,OFF,OFF,OFF,False
2025-08-24T23:33:28.272763,3.43,24.3,2651,19.7,22.7,55.7,86.0,83.1,83.1,80.7,0.084,OFF,OFF,OFF,False
2025-08-24T23:38:28.272763,1.86,23.9,2674,12.1,23.1,56.9,81.5,71.2,71.6,83.5,0.045,OFF,OFF,OFF,False
2025-08-24T23:43:28.272763,3.02,23.2,2847,14.7,29.1,59.8,86.3,83.4,85.4,87.6,0.07,OFF,OFF,OFF,False
2025-08-24T23:48:28.272763,3.92,23.1,2828,31.7,20.7,64.6,85.5,90.5,69.5,91.7,0.09,OFF,OFF,OFF,False
2025-08-24T23:53:28.272763,3.3,24.0,2782,20.9,22.5,38.4,80.7,92.5,83.0,94.9,0.079,OFF,OFF,OFF,False
2025-08-24T23:58:28.272763,2.37,23.3,2810,16.5,29.2,64.8,84.3,83.8,71.6,80.9,0.055,OFF,OFF,OFF,False
2025-08-25T00:03:28.272763,3.98,23.4,2775,25.9,20.2,58.8,75.4,87.8,78.8,76.4,0.093,OFF,OFF,OFF,False
2025-08-25T00:08:28.272763,1.88,23.0,2725,13.9,29.7,48.6,88.1,87.3,74.5,94.4,0.043,OFF,OFF,OFF,False
2025-08-25T00:13:28.272763,3.53,24.8,2792,22.0,29.4,35.1,93.6,91.2,74.5,77.9,0.087,OFF,OFF,OFF,False
2025-08-25T00:18:28.272763,2.91,23.9,2764,18.6,24.3,69.3,80.4,78.2,78.0,94.3,0.069,OFF,OFF,OFF,False
2025-08-25T00:23:28.272763,2.61,24.1,2805,19.3,28.0,38.7,76.7,92.2,71.7,94.2,0.063,OFF,OFF,OFF,False
2025-08-25T00:28:28.272763,2.81,23.5,2812,17.0,28.6,38.5,86.1,93.0,70.6,86.7,0.066,OFF,OFF,OFF,False
2025-08-25T00:33:28.272763,2.67,23.2,2827,18.0,22.9,40.9,80.9,80.9,83.5,86.2,0.062,OFF,OFF,OFF,False
2025-08-25T00:38:28.272763,3.79,24.0,2847,32.5,23.0,41.2,76.9,80.9,74.8,92.1,0.091,OFF,OFF,OFF,False
2025-08-25T00:43:28.272763,3.7,23.5,2843,28.8,28.2,49.1,87.1,83.6,65.8,79.0,0.087,OFF,OFF,OFF,False
2025-08-25T00:48:28.272763,2.47,23.5,2732,14.7,25.6,59.7,78.2,94.6,70.7,82.9,0.058,OFF,OFF,OFF,False
2025-08-25T00:53:28.272763,4.38,23.2,2765,25.0,28.9,40.5,80.4,76.3,77.2,76.5,0.102,ON,OFF,OFF,False
2025-08-25T00:58:28.272763,3.92,23.5,2748,26.6,20.5,50.2,89.2,79.9,68.3,85.7,0.092,OFF,OFF,OFF,False
2025-08-25T01:03:28.272763,3.15,23.7,2677,26.8,24.1,68.9,94.0,87.8,81.7,79.4,0.075,OFF,OFF,OFF,False
2025-08-25T01:08:28.272763,2.27,24.0,2714,14.8,23.1,44.3,85.2,80.3,84.5,90.5,0.055,OFF,OFF,OFF,False
2025-08-25T01:13:28.272763,2.77,23.2,2797,16.0,27.9,32.4,91.6,83.2,78.5,81.5,0.064,OFF,OFF,OFF,False
2025-08-25T01:18:28.272763,3.35,24.2,2775,21.6,23.8,43.6,78.2,94.0,66.6,79.6,0.081,OFF,OFF,OFF,False
2025-08-25T01:23:28.272763,10.45,18.4,2144,67.8,26.0,55.5,21.3,70.3,70.6,86.4,0.192,ON,ON,ON,True
2025-08-25T01:28:28.272763,2.09,24.8,2755,14.0,20.5,49.2,79.3,87.5,84.5,80.9,0.052,OFF,OFF,OFF,False
2025-08-25T01:33:28.272763,2.78,24.3,2703,18.4,29.5,68.7,89.2,71.8,71.9,93.8,0.068,OFF,OFF,OFF,False
2025-08-25T01:38:28.272763,3.47,23.8,2694,31.5,20.7,34.8,78.6,76.0,88.4,85.5,0.083,OFF,OFF,OFF,False
2025-08-25T01:43:28.272763,2.93,24.7,2821,25.1,29.6,55.5,93.1,76.0,75.6,75.1,0.072,OFF,OFF,OFF,False
2025-08-25T01:48:28.272763,9.9,20.9,2071,71.6,25.6,39.7,33.1,82.4,73.8,83.7,0.207,ON,ON,ON,True
2025-08-25T01:53:28.272763,3.49,24.6,2789,33.6,22.5,32.6,94.3,80.4,74.7,83.8,0.086,OFF,OFF,OFF,False
2025-08-25T01:58:28.272763,4.73,24.3,2681,27.6,23.6,44.2,87.2,91.1,80.7,79.3,0.115,ON,OFF,OFF,False
2025-08-25T02:03:28.272763,3.96,24.9,2686,24.6,22.7,68.3,85.3,73.9,72.9,93.8,0.099,OFF,OFF,OFF,False
2025-08-25T02:08:28.272763,3.06,23.4,2768,19.6,26.5,54.6,83.2,75.6,89.3,84.2,0.072,OFF,OFF,OFF,False
2025-08-25T02:13:28.272763,4.0,24.1,2774,28.8,28.0,68.0,87.5,86.3,72.1,80.3,0.097,ON,OFF,OFF,False
2025-08-25T02:18:28.272763,2.03,23.4,2695,12.5,23.4,42.6,86.9,81.2,77.4,90.6,0.048,OFF,OFF,OFF,False
2025-08-25T02:23:28.272763,3.17,24.0,2782,25.8,23.1,66.3,79.2,76.6,69.1,75.2,0.076,OFF,OFF,OFF,False
2025-08-25T02:28:28.272763,2.32,23.4,2717,12.6,22.7,43.5,80.0,93.9,67.6,92.6,0.054,OFF,OFF,OFF,False
2025-08-25T02:33:28.272763,4.25,23.1,2681,31.1,28.0,47.3,81.1,82.5,78.8,89.2,0.098,ON,OFF,OFF,False
2025-08-25T02:38:28.272763,2.96,23.8,2810,22.1,28.1,39.3,76.9,85.2,71.6,87.7,0.071,OFF,OFF,OFF,False
2025-08-25T02:43:28.272763,1.96,23.0,2657,13.1,24.8,60.2,77.8,87.6,66.8,82.3,0.045,OFF,OFF,OFF,False
2025-08-25T02:48:28.272763,2.08,24.7,2813,12.4,24.1,39.5,89.7,76.8,83.5,93.4,0.051,OFF,OFF,OFF,False
2025-08-25T02:53:28.272763,3.53,24.5,2691,23.5,28.8,35.1,90.5,73.5,72.8,85.3,0.087,OFF,OFF,OFF,False
2025-08-25T02:58:28.272763,3.6,24.2,2843,21.9,28.1,41.3,91.2,84.9,65.6,80.1,0.087,OFF,OFF,OFF,False
2025-08-25T03:03:28.272763,3.63,24.9,2775,19.0,23.3,32.3,93.0,85.6,72.6,80.6,0.09,OFF,OFF,OFF,False
2025-08-25T03:08:28.272763,3.09,23.9,2715,18.4,28.7,35.6,90.0,91.5,76.4,83.8,0.074,OFF,OFF,OFF,False
2025-08-25T03:13:28.272763,2.63,23.8,2669,15.0,20.1,36.9,91.0,80.1,73.4,94.4,0.063,OFF,OFF,OFF,False
